id,episode_number,episode_airing_order,title,air_date,canonical_url,content_rating,description,duration,image,publish_date,views,imdb_url,season_id,season_number,season_title,series_id,series_title
52f3d0c4-47c8-4896-803d-c34a89edea05,21111,111,"May 18, 2016 - Jason Sudeikis",1463626800,http://www.cc.com/full-episodes/0vfbbb/the-daily-show-with-trevor-noah-may-18--2016---jason-sudeikis-season-21-ep-21111,general audience,"Donald Trump and Megyn Kelly bury the hatchet, Hasan Minhaj sits down with Canadian Prime Minister Justin Trudeau, and Jason Sudeikis chats about ""The Angry Birds Movie.""",1289,http://1.images.comedycentral.com/images/shows/tds/videos/season_21/21111/ds_21_111.jpg,1463626800,"25,366",,14a0c915-02b6-4dbe-8053-873c1f417447,21,21: The Daily Show with Trevor Noah,7c2d44b4-c8b1-43a9-9bfc-32af988eab20,The Daily Show with Trevor Noah
22132176-7360-4451-82d6-920ee1f8353c,21110,110,"May 17, 2016 - Dahlia Lithwick",1463540400,http://www.cc.com/full-episodes/nmv73s/the-daily-show-with-trevor-noah-may-17--2016---dahlia-lithwick-season-21-ep-21110,general audience,"The Supreme Court refuses to rule on a pivotal contraception case, Hasan Minhaj reports on Canadians taking in Syrian refugees, and Dahlia Lithwick discusses SCOTUS's future.",1289,http://1.images.comedycentral.com/images/shows/tds/videos/season_21/21110/ds_21_110.jpg,1463540400,"74,955",,14a0c915-02b6-4dbe-8053-873c1f417447,21,21: The Daily Show with Trevor Noah,7c2d44b4-c8b1-43a9-9bfc-32af988eab20,The Daily Show with Trevor Noah
84c97678-b0b9-4637-b6de-6ccb4c8362f8,21109,109,"May 16, 2016 - Anthony Anderson",1463454000,http://www.cc.com/full-episodes/1uquiu/the-daily-show-with-trevor-noah-may-16--2016---anthony-anderson-season-21-ep-21109,general audience,"Donald Trump is caught posing as his own fake publicist, Eliza Cossio examines the GOP's chance of winning the Latino vote, and Anthony Anderson discusses ""Black-ish.""",1290,http://1.images.comedycentral.com/images/shows/tds/videos/season_21/21109/ds_21_109.jpg,1463454000,"102,100",,14a0c915-02b6-4dbe-8053-873c1f417447,21,21: The Daily Show with Trevor Noah,7c2d44b4-c8b1-43a9-9bfc-32af988eab20,The Daily Show with Trevor Noah
9cca82f4-0ba4-4a9e-a162-a6c10e88854f,21108,108,"May 12, 2016 - B.J. Novak",1463108400,http://www.cc.com/full-episodes/78b0hg/the-daily-show-with-trevor-noah-may-12--2016---b-j--novak-season-21-ep-21108,general audience,"Donald Trump refuses to release his tax returns, Latino immigrants fast-track their paths to citizenship ahead of the election, and B.J. Novak discusses The List App.",1290,http://1.images.comedycentral.com/images/shows/tds/videos/season_21/21108/ds_21_108.jpg,1463108400,"145,047",,14a0c915-02b6-4dbe-8053-873c1f417447,21,21: The Daily Show with Trevor Noah,7c2d44b4-c8b1-43a9-9bfc-32af988eab20,The Daily Show with Trevor Noah
8657e913-dccf-4d8a-80e6-5775706c3374,21107,107,"May 11, 2016 - Nate Silver",1463022000,http://www.cc.com/full-episodes/d3n5ym/the-daily-show-with-trevor-noah-may-11--2016---nate-silver-season-21-ep-21107,general audience,"Queen Elizabeth II calls out Chinese officials for being rude, Bernie Sanders wins the West Virginia Democratic primary, and Nate Silver discusses the presidential election.",1290,http://1.images.comedycentral.com/images/shows/tds/videos/season_21/21107/comedycentral_thedailyshow_21_107.jpg,1463022000,"137,458",,14a0c915-02b6-4dbe-8053-873c1f417447,21,21: The Daily Show with Trevor Noah,7c2d44b4-c8b1-43a9-9bfc-32af988eab20,The Daily Show with Trevor Noah
6b5e6e1b-cd63-4753-ba15-cd7023cda6ae,21106,106,"May 10, 2016 - Joe Morton",1462935600,http://www.cc.com/full-episodes/gq09io/the-daily-show-with-trevor-noah-may-10--2016---joe-morton-season-21-ep-21106,general audience,"The federal government files a lawsuit against North Carolina's transphobic bill, Michelle Wolf imagines a Donald Trump presidency, and Joe Morton discusses ""Turn Me Loose.""",1289,http://1.images.comedycentral.com/images/shows/tds/videos/season_21/21106/ds_21_106.jpg,1462935600,"133,678",,14a0c915-02b6-4dbe-8053-873c1f417447,21,21: The Daily Show with Trevor Noah,7c2d44b4-c8b1-43a9-9bfc-32af988eab20,The Daily Show with Trevor Noah
465cfd8c-9419-4bee-965e-6751545e1b81,21105,105,"May 9, 2016 - Sherman Alexie",1462849200,http://www.cc.com/full-episodes/e6jsum/the-daily-show-with-trevor-noah-may-9--2016---sherman-alexie-season-21-ep-21105,general audience,"The GOP comes to terms with Donald Trump's imminent presidential nomination, Desi Lydic weighs in on modern motherhood, and Sherman Alexie discusses his book ""Thunder Boy Jr.""",1291,http://1.images.comedycentral.com/images/shows/tds/videos/season_21/21105/ds_21_105.jpg,1462849200,"67,328",,14a0c915-02b6-4dbe-8053-873c1f417447,21,21: The Daily Show with Trevor Noah,7c2d44b4-c8b1-43a9-9bfc-32af988eab20,The Daily Show with Trevor Noah
71418241-0952-42b4-a376-59a036efb32c,21104,104,"May 5, 2016 - The Heavy",1462503600,http://www.cc.com/full-episodes/6kvdej/the-daily-show-with-trevor-noah-may-5--2016---the-heavy-season-21-ep-21104,general audience,"Donald Trump panders to Hispanic voters, Ronny Chieng reports on Americans' selfie obsession, and The Heavy performs songs from their album ""Hurt & the Merciless.""",1291,http://1.images.comedycentral.com/images/shows/tds/videos/season_21/21104/ds_21_104.jpg,1462503600,"163,704",,14a0c915-02b6-4dbe-8053-873c1f417447,21,21: The Daily Show with Trevor Noah,7c2d44b4-c8b1-43a9-9bfc-32af988eab20,The Daily Show with Trevor Noah
e4c9d086-5055-4634-b6cc-3b5e6cf3fe34,21103,103,"May 4, 2016 - Bethany Cosentino",1462417200,http://www.cc.com/full-episodes/uhvuk4/the-daily-show-with-trevor-noah-may-4--2016---bethany-cosentino-season-21-ep-21103,general audience,"Donald Trump becomes the presumptive GOP nominee, Hasan Minhaj investigates professional soccer's gender wage gap, and Bethany Cosentino fights sexism in the music industry.",1289,http://1.images.comedycentral.com/images/shows/tds/videos/season_21/21103/ds_21_103.jpg,1462417200,"134,667",,14a0c915-02b6-4dbe-8053-873c1f417447,21,21: The Daily Show with Trevor Noah,7c2d44b4-c8b1-43a9-9bfc-32af988eab20,The Daily Show with Trevor Noah
46f30d3d-210c-4440-83ee-68be66f32c1c,21102,102,"May 3, 2016 - Josh King",1462330800,http://www.cc.com/full-episodes/6vphad/the-daily-show-with-trevor-noah-may-3--2016---josh-king-season-21-ep-21102,general audience,"Starbucks faces a lawsuit over its excessive use of ice, Donald Trump links Ted Cruz's father to Lee Harvey Oswald, and Josh King discusses his book ""Off Script.""",1290,http://1.images.comedycentral.com/images/shows/tds/videos/season_21/21102/ds_21_102.jpg,1462330800,"80,387",,14a0c915-02b6-4dbe-8053-873c1f417447,21,21: The Daily Show with Trevor Noah,7c2d44b4-c8b1-43a9-9bfc-32af988eab20,The Daily Show with Trevor Noah
113bd17a-93af-4460-9255-dac3efbfe22e,21101,101,"May 2, 2016 - Nikolaj Coster-Waldau",1462244400,http://www.cc.com/full-episodes/6x6tj8/the-daily-show-with-trevor-noah-may-2--2016---nikolaj-coster-waldau-season-21-ep-21101,general audience,"Donald Trump surrounds himself with unusual supporters, Ronny Chieng investigates contested conventions, and Trevor chats with ""Game of Thrones"" star Nikolaj Coster-Waldau.",1287,http://1.images.comedycentral.com/images/shows/tds/videos/season_21/21101/ds_21_101.jpg,1462244400,"68,168",,14a0c915-02b6-4dbe-8053-873c1f417447,21,21: The Daily Show with Trevor Noah,7c2d44b4-c8b1-43a9-9bfc-32af988eab20,The Daily Show with Trevor Noah
2a2e64af-554f-47fe-bd0b-6dad5f7441e9,21100,100,"April 28, 2016 - Ricky Gervais",1461898800,http://www.cc.com/full-episodes/z8qshg/the-daily-show-with-trevor-noah-april-28--2016---ricky-gervais-season-21-ep-21100,general audience,"John Boehner rips into fellow Republican Ted Cruz, Black Trump (Roy Wood Jr.) debuts his rap video, and Ricky Gervais chats about his movie ""Special Correspondents.""",1289,http://1.images.comedycentral.com/images/shows/tds/videos/season_21/21100/ds_21_100.jpg,1461898800,"53,256",,14a0c915-02b6-4dbe-8053-873c1f417447,21,21: The Daily Show with Trevor Noah,7c2d44b4-c8b1-43a9-9bfc-32af988eab20,The Daily Show with Trevor Noah
d6ec9586-81b9-46fd-8acc-31c6c7441696,21099,99,"April 27, 2016 - McKay Coppins",1461812400,http://www.cc.com/full-episodes/alnkzd/the-daily-show-with-trevor-noah-april-27--2016---mckay-coppins-season-21-ep-21099,general audience,"Donald Trump fires off sexist remarks at Hillary Clinton, Lewis Black auditions for a morning talk show, and BuzzFeed News's McKay Coppins discusses his book ""The Wilderness.""",1288,http://1.images.comedycentral.com/images/shows/tds/videos/season_21/21099/ds_21_099.jpg,1461812400,"27,170",,14a0c915-02b6-4dbe-8053-873c1f417447,21,21: The Daily Show with Trevor Noah,7c2d44b4-c8b1-43a9-9bfc-32af988eab20,The Daily Show with Trevor Noah
faaec1f0-826f-486b-86dd-51d4eaf95e50,21098,98,"April 26, 2016 - Jordan Peele and Keegan-Michael Key",1461726000,http://www.cc.com/full-episodes/fn2r2a/the-daily-show-with-trevor-noah-april-26--2016---jordan-peele-and-keegan-michael-key-season-21-ep-21098,general audience,"Virginia grants voting rights to its previously incarcerated citizens, New York repeals its sales tax on tampons, and Jordan Peele and Keegan-Michael Key chat about ""Keanu.""",1289,http://1.images.comedycentral.com/images/shows/tds/videos/season_21/21098/ds_21_098.jpg,1461726000,"52,292",,14a0c915-02b6-4dbe-8053-873c1f417447,21,21: The Daily Show with Trevor Noah,7c2d44b4-c8b1-43a9-9bfc-32af988eab20,The Daily Show with Trevor Noah
cc21c0da-ffda-4843-aa34-5730bfaac1a2,21097,97,"April 25, 2016 - Danielle Brooks",1461639600,http://www.cc.com/full-episodes/9me3nq/the-daily-show-with-trevor-noah-april-25--2016---danielle-brooks-season-21-ep-21097,general audience,"Beyonce's visual album ""Lemonade"" creates a media frenzy, Hasan Minhaj talks to Sikhs about Islamophobia, and Danielle Brooks discusses Broadway's ""The Color Purple.""",1290,http://1.images.comedycentral.com/images/shows/tds/videos/season_21/21097/ds_21_097.jpg,1461639600,"29,751",,14a0c915-02b6-4dbe-8053-873c1f417447,21,21: The Daily Show with Trevor Noah,7c2d44b4-c8b1-43a9-9bfc-32af988eab20,The Daily Show with Trevor Noah
f871b112-ba14-4295-b44c-c73760119942,21096,96,"April 21, 2016 - Howard Dean",1461294000,http://www.cc.com/full-episodes/0senbg/the-daily-show-with-trevor-noah-april-21--2016---howard-dean-season-21-ep-21096,general audience,"Desi Lydic scams her fellow New Yorkers, Hasan Minhaj provides a few tax evasion tips, and Howard Dean offers his take on the Bernie Sanders campaign.",1290,http://1.images.comedycentral.com/images/shows/tds/videos/season_21/21096/ds_21_096.jpg,1461294000,"42,248",,14a0c915-02b6-4dbe-8053-873c1f417447,21,21: The Daily Show with Trevor Noah,7c2d44b4-c8b1-43a9-9bfc-32af988eab20,The Daily Show with Trevor Noah
243fe30c-8561-49c0-ac33-3eb846c0fea2,21095,95,"April 20, 2016 - Sturgill Simpson",1461207600,http://www.cc.com/full-episodes/cmeaba/the-daily-show-with-trevor-noah-april-20--2016---sturgill-simpson-season-21-ep-21095,general audience,"Hillary Clinton and Donald Trump win the New York primaries, The Best F#@king News Team relives the 90s, and Sturgill Simpson performs songs from ""A Sailor's Guide to Earth.""",1290,http://1.images.comedycentral.com/images/shows/tds/videos/season_21/21095/ds_21_095.jpg,1461207600,"37,413",,14a0c915-02b6-4dbe-8053-873c1f417447,21,21: The Daily Show with Trevor Noah,7c2d44b4-c8b1-43a9-9bfc-32af988eab20,The Daily Show with Trevor Noah
b7affd61-1971-4bb4-985a-8a222277d0da,21094,94,"April 19, 2016 - Ben Carson",1461121200,http://www.cc.com/full-episodes/8z1tvb/the-daily-show-with-trevor-noah-april-19--2016---ben-carson-season-21-ep-21094,general audience,"Brazil's Congress votes to impeach President Dilma Rousseff, and Ben Carson defends his endorsement of Donald Trump and faces off against an unlikely opponent in a debate.",1290,http://1.images.comedycentral.com/images/shows/tds/videos/season_21/21094/ds_21_094.jpg,1461121200,"38,930",,14a0c915-02b6-4dbe-8053-873c1f417447,21,21: The Daily Show with Trevor Noah,7c2d44b4-c8b1-43a9-9bfc-32af988eab20,The Daily Show with Trevor Noah
f0a7a699-3acd-428b-bc22-125894e97b3d,21093,93,"April 18, 2016 - Ellie Kemper",1461034800,http://www.cc.com/full-episodes/2foeab/the-daily-show-with-trevor-noah-april-18--2016---ellie-kemper-season-21-ep-21093,general audience,"A Muslim man is kicked off a Southwest flight for speaking Arabic, Desi Lydic teaches Ted Cruz about ""New York values,"" and Ellie Kemper discusses ""Unbreakable Kimmy Schmidt.""",1290,http://1.images.comedycentral.com/images/shows/tds/videos/season_21/21093/ds_21_093.jpg,1461034800,"39,425",,14a0c915-02b6-4dbe-8053-873c1f417447,21,21: The Daily Show with Trevor Noah,7c2d44b4-c8b1-43a9-9bfc-32af988eab20,The Daily Show with Trevor Noah
01fe6efe-4a2d-435c-b67a-5ae8ebf890ef,21092,92,"April 14, 2016 - W. Kamau Bell",1460689200,http://www.cc.com/full-episodes/y2nb6o/the-daily-show-with-trevor-noah-april-14--2016---w--kamau-bell-season-21-ep-21092,general audience,"Jordan Klepper demonstrates the problem with primary delegates, Ted Cruz tries to appear likable at a CNN town hall, and W. Kamau Bell discusses ""United Shades of America.""",1289,http://1.images.comedycentral.com/images/shows/tds/videos/season_21/21092/ds_21_092.jpg,1460689200,"37,867",,14a0c915-02b6-4dbe-8053-873c1f417447,21,21: The Daily Show with Trevor Noah,7c2d44b4-c8b1-43a9-9bfc-32af988eab20,The Daily Show with Trevor Noah
8432f2c1-16d3-49d5-9ec2-7c66a3ed8ca5,21091,91,"April 13, 2016 - Ken Jeong",1460602800,http://www.cc.com/full-episodes/sc26yu/the-daily-show-with-trevor-noah-april-13--2016---ken-jeong-season-21-ep-21091,general audience,"Former House Speaker Dennis Hastert is indicted on banking charges, Trevor examines Donald Trump's failed line of health products, and Ken Jeong discusses ""Dr. Ken.""",1290,http://1.images.comedycentral.com/images/shows/tds/videos/season_21/21091/ds_21_091.jpg,1460602800,"36,670",,14a0c915-02b6-4dbe-8053-873c1f417447,21,21: The Daily Show with Trevor Noah,7c2d44b4-c8b1-43a9-9bfc-32af988eab20,The Daily Show with Trevor Noah
3b9c45be-1599-47d4-b196-5296a3668afa,21090,90,"April 12, 2016 - King Bach",1460516400,http://www.cc.com/full-episodes/fd0pb9/the-daily-show-with-trevor-noah-april-12--2016---king-bach-season-21-ep-21090,general audience,"New York City Mayor Bill de Blasio makes a racially insensitive joke, Ronny Chieng and Jessica Williams examine sexual racism, and King Bach discusses ""Meet the Blacks.""",1274,http://1.images.comedycentral.com/images/shows/tds/videos/season_21/21090/ds_21_090.jpg,1460516400,"35,979",,14a0c915-02b6-4dbe-8053-873c1f417447,21,21: The Daily Show with Trevor Noah,7c2d44b4-c8b1-43a9-9bfc-32af988eab20,The Daily Show with Trevor Noah
690c42e7-0fb3-4077-a111-67e82f1c82a8,21089,89,"April 11, 2016 - Jennifer Hudson",1460430000,http://www.cc.com/full-episodes/mqjxut/the-daily-show-with-trevor-noah-april-11--2016---jennifer-hudson-season-21-ep-21089,general audience,"Hillary Clinton and John Kasich campaign in New York City, Jordan Klepper tests a Japanese virtual reality sex suit, and Jennifer Hudson discusses her role in ""Confirmation.""",1291,http://1.images.comedycentral.com/images/shows/tds/videos/season_21/21089/ds_21_089.jpg,1460430000,"37,794",,14a0c915-02b6-4dbe-8053-873c1f417447,21,21: The Daily Show with Trevor Noah,7c2d44b4-c8b1-43a9-9bfc-32af988eab20,The Daily Show with Trevor Noah
c64549fd-6d90-4861-9746-033a66cc1527,21088,88,"April 7, 2016 - Juan Williams",1460084400,http://www.cc.com/full-episodes/jt25bb/the-daily-show-with-trevor-noah-april-7--2016---juan-williams-season-21-ep-21088,general audience,"Michelle Wolf unpacks the role of candidates' wives on the campaign trail, the winner of Third Month Mania is revealed, and Juan Williams discusses his book ""We the People.""",1290,http://1.images.comedycentral.com/images/shows/tds/videos/season_21/21088/ds_21_088.jpg,1460084400,"37,902",,14a0c915-02b6-4dbe-8053-873c1f417447,21,21: The Daily Show with Trevor Noah,7c2d44b4-c8b1-43a9-9bfc-32af988eab20,The Daily Show with Trevor Noah
5585b773-879e-47f4-894f-98889d4a29c9,21087,87,"April 6, 2016 - Angelica Ross",1459998000,http://www.cc.com/full-episodes/1b9vdp/the-daily-show-with-trevor-noah-april-6--2016---angelica-ross-season-21-ep-21087,general audience,"North Carolina and Kansas pass transphobic bathroom laws, Jessica Williams examines trans panic, and Angelica Ross discusses TransTech Social Enterprises.",1289,http://1.images.comedycentral.com/images/shows/tds/videos/season_21/21087/ds_21_087.jpg,1459998000,"39,111",,14a0c915-02b6-4dbe-8053-873c1f417447,21,21: The Daily Show with Trevor Noah,7c2d44b4-c8b1-43a9-9bfc-32af988eab20,The Daily Show with Trevor Noah
e4b9a876-de7e-4331-a417-10dcd4fcd8d7,21086,86,"April 5, 2016 - Jerrod Carmichael",1459911600,http://www.cc.com/full-episodes/xzj2nq/the-daily-show-with-trevor-noah-april-5--2016---jerrod-carmichael-season-21-ep-21086,general audience,"The U.S. women's soccer team calls for pay equal to their male counterparts, Trevor examines Donald Trump's sexist past, and Jerrod Carmichael discusses ""The Carmichael Show.""",1289,http://1.images.comedycentral.com/images/shows/tds/videos/season_21/21086/ds_21_086.jpg,1459911600,"37,610",,14a0c915-02b6-4dbe-8053-873c1f417447,21,21: The Daily Show with Trevor Noah,7c2d44b4-c8b1-43a9-9bfc-32af988eab20,The Daily Show with Trevor Noah
5b86df66-d3b3-4e1d-84aa-51dc7ffa4d9c,21085,85,"April 4, 2016 - Debbie Wasserman Schultz",1459825200,http://www.cc.com/full-episodes/ompiaq/the-daily-show-with-trevor-noah-april-4--2016---debbie-wasserman-schultz-season-21-ep-21085,general audience,"Hillary Clinton shuts down Bernie Sanders's debate request, Debbie Wasserman Schultz weighs in on the presidential election, and a Panama law firm reveals global corruption.",1289,http://1.images.comedycentral.com/images/shows/tds/videos/season_21/21085/ds_21_085.jpg,1459825200,"20,658",,14a0c915-02b6-4dbe-8053-873c1f417447,21,21: The Daily Show with Trevor Noah,7c2d44b4-c8b1-43a9-9bfc-32af988eab20,The Daily Show with Trevor Noah
089f595a-b17b-44ff-831a-92e396084f89,21084,84,"March 24, 2016 - Ethan Hawke",1458874800,http://www.cc.com/full-episodes/k9bdrw/the-daily-show-with-trevor-noah-march-24--2016---ethan-hawke-season-21-ep-21084,general audience,"Ted Cruz blasts President Obama's response to bombings in Brussels, Roy Wood Jr. and Hasan Minhaj weigh Third Month Mania rivals, and Ethan Hawke discusses ""Born to Be Blue.""",1290,http://1.images.comedycentral.com/images/shows/tds/videos/season_21/21084/ds_21_084.jpg,1458874800,"34,706",,14a0c915-02b6-4dbe-8053-873c1f417447,21,21: The Daily Show with Trevor Noah,7c2d44b4-c8b1-43a9-9bfc-32af988eab20,The Daily Show with Trevor Noah
8f819308-4007-47a3-aa5e-c8138a08a45e,21083,83,"March 23, 2016 - Lindsey Graham",1458788400,http://www.cc.com/full-episodes/kuy9wr/the-daily-show-with-trevor-noah-march-23--2016---lindsey-graham-season-21-ep-21083,general audience,"Trevor examines how the GOP ended up with Donald Trump, and Senator Lindsey Graham shoots pool and explains why he begrudgingly endorsed presidential hopeful Ted Cruz.",1290,http://1.images.comedycentral.com/images/shows/tds/videos/season_21/21083/ds_21_083.jpg,1458788400,"52,439",,14a0c915-02b6-4dbe-8053-873c1f417447,21,21: The Daily Show with Trevor Noah,7c2d44b4-c8b1-43a9-9bfc-32af988eab20,The Daily Show with Trevor Noah
f6e4b53d-2fcc-4e53-95f8-72c4472f8d8b,21082,82,"March 22, 2016  - Taavi Roivas",1458702000,http://www.cc.com/full-episodes/0d8i55/the-daily-show-with-trevor-noah-march-22--2016----taavi-roivas-season-21-ep-21082,general audience,"President Obama visits Cuba, Roy Wood Jr. finds out how Thabo Sefolosha beat a wrongful arrest, and Prime Minister Taavi Roivas discusses Estonia's technological advances.",1290,http://1.images.comedycentral.com/images/shows/tds/videos/season_21/21082/ds_21_082.jpg,1458702000,"43,850",,14a0c915-02b6-4dbe-8053-873c1f417447,21,21: The Daily Show with Trevor Noah,7c2d44b4-c8b1-43a9-9bfc-32af988eab20,The Daily Show with Trevor Noah
693dd6b0-644f-4a17-9f0f-959564f8c485,21081,81,"March 21, 2016 - Shaka Senghor",1458615600,http://www.cc.com/full-episodes/crzxbs/the-daily-show-with-trevor-noah-march-21--2016---shaka-senghor-season-21-ep-21081,general audience,"Trevor examines the media's relationship with Donald Trump, Ronny Chieng investigates artificial intelligence, and Shaka Senghor discusses his memoir ""Writing My Wrongs.""",1290,http://1.images.comedycentral.com/images/shows/tds/videos/season_21/21081/ds_21_081.jpg,1458615600,"43,138",,14a0c915-02b6-4dbe-8053-873c1f417447,21,21: The Daily Show with Trevor Noah,7c2d44b4-c8b1-43a9-9bfc-32af988eab20,The Daily Show with Trevor Noah
545b000d-5830-42ef-a64d-b40f9c9241a2,21080,80,"March 17, 2016 - Theo James",1458270000,http://www.cc.com/full-episodes/z0ekdo/the-daily-show-with-trevor-noah-march-17--2016---theo-james-season-21-ep-21080,general audience,"President Obama nominates Merrick Garland for the Supreme Court, Hasan Minhaj and Roy Wood Jr. debate Third Month Mania matchups, and Theo James discusses ""Allegiant.""",1290,http://1.images.comedycentral.com/images/shows/tds/videos/season_21/21080/ds_21_080.jpg,1458270000,"39,218",,14a0c915-02b6-4dbe-8053-873c1f417447,21,21: The Daily Show with Trevor Noah,7c2d44b4-c8b1-43a9-9bfc-32af988eab20,The Daily Show with Trevor Noah
320685da-1c01-4694-8c1c-09dbf5fb3eb1,21079,79,"March 16, 2016 - Brian Fallon",1458183600,http://www.cc.com/full-episodes/6jxl8i/the-daily-show-with-trevor-noah-march-16--2016---brian-fallon-season-21-ep-21079,general audience,"Donald Trump predicts rioting if he doesn't win the GOP bid, Adam Lowitt examines anti-Semitism in politics, and Brian Fallon performs songs from his album ""Painkillers.""",1289,http://1.images.comedycentral.com/images/shows/tds/videos/season_21/21079/ds_21_079.jpg,1458183600,"39,918",,14a0c915-02b6-4dbe-8053-873c1f417447,21,21: The Daily Show with Trevor Noah,7c2d44b4-c8b1-43a9-9bfc-32af988eab20,The Daily Show with Trevor Noah
27992d72-0c7b-4098-a9eb-1c76321a1d19,21078,,"March 15, 2016 - Joe Nocera",1458097200,http://www.cc.com/full-episodes/xg1zkm/the-daily-show-with-trevor-noah-march-15--2016---joe-nocera-season-21-ep-21078,general audience,"Hillary Clinton accidentally revives a Benghazi conversation, The Best F#@king News Team provides a service for Donald Trump supporters, and Joe Nocera discusses ""Indentured.""",1289,http://1.images.comedycentral.com/images/shows/tds/videos/season_21/21078/ds_21_078.jpg,1458097200,"37,541",,14a0c915-02b6-4dbe-8053-873c1f417447,21,21: The Daily Show with Trevor Noah,7c2d44b4-c8b1-43a9-9bfc-32af988eab20,The Daily Show with Trevor Noah
32975f76-6688-4887-b90f-a4d01e059440,21077,,"March 14, 2016 - Van Jones",1458010800,http://www.cc.com/full-episodes/7u7n3o/the-daily-show-with-trevor-noah-march-14--2016---van-jones-season-21-ep-21077,general audience,"Bernie Sanders supporters crash a series of Donald Trump rallies, Neal Brennan weighs in on Kim Kardashian and Kanye West, and CNN's Van Jones discusses the Dream Corps.",1291,http://1.images.comedycentral.com/images/shows/tds/videos/season_21/21077/ds_21_077.jpg,1458010800,"41,393",,14a0c915-02b6-4dbe-8053-873c1f417447,21,21: The Daily Show with Trevor Noah,7c2d44b4-c8b1-43a9-9bfc-32af988eab20,The Daily Show with Trevor Noah
cf599ad8-220c-4637-b023-328fff1cc420,21076,,"March 10, 2016 - Padma Lakshmi",1457668800,http://www.cc.com/full-episodes/pmkzkt/the-daily-show-with-trevor-noah-march-10--2016---padma-lakshmi-season-21-ep-21076,general audience,"Canadian Prime Minister Justin Trudeau visits the U.S., Ronny Chieng examines the Tri-Faith Initiative in Nebraska, and Padma Lakshmi discusses ""Love, Loss, and What We Ate.""",1288,http://1.images.comedycentral.com/images/shows/tds/videos/season_21/21076/ds_21_076.jpg,1457668800,"39,398",,14a0c915-02b6-4dbe-8053-873c1f417447,21,21: The Daily Show with Trevor Noah,7c2d44b4-c8b1-43a9-9bfc-32af988eab20,The Daily Show with Trevor Noah
10d7b958-b0b0-4a39-af85-93d2585074e0,21075,,"March 9, 2016 - Sacha Baron Cohen",1457582400,http://www.cc.com/full-episodes/2iu7in/the-daily-show-with-trevor-noah-march-9--2016---sacha-baron-cohen-season-21-ep-21075,general audience,"Bernie Sanders pulls a surprise win in the Michigan primary, Jordan Klepper fact-checks Donald Trump's business record, and Sacha Baron Cohen discusses ""The Brothers Grimsby.""",1290,http://1.images.comedycentral.com/images/shows/tds/videos/season_21/21075/ds_21_075.jpg,1457582400,"42,525",,14a0c915-02b6-4dbe-8053-873c1f417447,21,21: The Daily Show with Trevor Noah,7c2d44b4-c8b1-43a9-9bfc-32af988eab20,The Daily Show with Trevor Noah
22a33534-3b95-4864-9843-fcbbf8a39ac8,21074,,"March 8, 2016 - Ellen Page",1457496000,http://www.cc.com/full-episodes/9c1ss5/the-daily-show-with-trevor-noah-march-8--2016---ellen-page-season-21-ep-21074,general audience,"Jordan Klepper talks to white kids who have only ever known a black president, Lewis Black reviews Osama bin Laden's will, and Ellen Page discusses her series ""Gaycation.""",1290,http://1.images.comedycentral.com/images/shows/tds/videos/season_21/21074/ds_21_074.jpg,1457496000,"37,840",,14a0c915-02b6-4dbe-8053-873c1f417447,21,21: The Daily Show with Trevor Noah,7c2d44b4-c8b1-43a9-9bfc-32af988eab20,The Daily Show with Trevor Noah
380afdff-96f1-48ac-96d3-535e5e601ecb,21073,,"March 7, 2016 - Ilana Glazer and Abbi Jacobson",1457409600,http://www.cc.com/full-episodes/uj0i4w/the-daily-show-with-trevor-noah-march-7--2016---ilana-glazer-and-abbi-jacobson-season-21-ep-21073,general audience,"The GOP fights Donald Trump for party control, Roy Wood Jr. and Jessica Williams honor Ben Carson's political career, and Ilana Glazer and Abbi Jacobson discuss ""Broad City.""",1291,http://1.images.comedycentral.com/images/shows/tds/videos/season_21/21073/ds_21_073.jpg,1457409600,"40,571",,14a0c915-02b6-4dbe-8053-873c1f417447,21,21: The Daily Show with Trevor Noah,7c2d44b4-c8b1-43a9-9bfc-32af988eab20,The Daily Show with Trevor Noah
c61472c3-3966-4a4a-9e1c-7f5cc7b0e585,21072,,"March 3, 2016 - Bill de Blasio",1457064000,http://www.cc.com/full-episodes/9cme4a/the-daily-show-with-trevor-noah-march-3--2016---bill-de-blasio-season-21-ep-21072,general audience,"Mitt Romney disavows Donald Trump, Jordan Klepper learns about an unexpected compromise on gun research, and Mayor Bill de Blasio discusses New York City's tech industry.",1288,http://1.images.comedycentral.com/images/shows/tds/videos/season_21/21072/ds_21_072.jpg,1457064000,"43,146",,14a0c915-02b6-4dbe-8053-873c1f417447,21,21: The Daily Show with Trevor Noah,7c2d44b4-c8b1-43a9-9bfc-32af988eab20,The Daily Show with Trevor Noah
